Fragment,AC270592.1,90.000,100,9,1,1,100,81846,81944,1.89e-28,128
Fragment,AC270592.1,88.000,100,10,2,1,100,28439,28342,4.10e-25,117
Fragment,AC270592.1,90.588,85,8,0,16,100,98701,98617,5.30e-24,113
Fragment,AC270592.1,87.000,100,12,1,1,100,137856,137758,1.91e-23,111
Fragment,AC270592.1,87.368,95,11,1,1,95,5609,5516,2.47e-22,108
Fragment,AC270592.1,85.000,100,14,1,1,100,29141,29239,4.13e-20,100
Fragment,AC270592.1,85.000,100,12,3,1,100,22699,22795,1.48e-19,99.0
Fragment,AC270592.1,85.417,96,12,2,4,99,139354,139261,1.48e-19,99.0
Fragment,AC270592.1,84.043,94,14,1,7,100,48079,47987,8.93e-17,89.8
Fragment,XM_016961305.3,93.000,100,6,1,1,100,9771,9673,1.88e-33,145
Fragment,XM_016961305.3,87.000,100,12,1,1,100,11852,11754,1.91e-23,111
Fragment,XM_009447728.4,93.000,100,6,1,1,100,1492,1590,1.88e-33,145
Fragment,XM_054667597.1,93.000,100,6,1,1,100,7681,7583,1.88e-33,145
Fragment,XM_024349220.2,93.000,100,6,1,1,100,7934,7836,1.88e-33,145
Fragment,XM_024349219.2,93.000,100,6,1,1,100,8009,7911,1.88e-33,145
Fragment,XR_008537953.1,93.000,100,6,1,1,100,6884,6982,1.88e-33,145
Fragment,XR_001707114.3,93.000,100,6,1,1,100,4572,4670,1.88e-33,145
Fragment,XR_001707115.3,93.000,100,6,1,1,100,2932,3030,1.88e-33,145
Fragment,AC280212.1,93.000,100,6,1,1,100,145654,145752,1.88e-33,145
Fragment,AC280212.1,92.000,100,7,1,1,100,61215,61313,8.74e-32,139
Fragment,AC280212.1,84.000,100,15,1,1,100,82029,82127,1.92e-18,95.3
Fragment,AC280212.1,84.615,91,11,3,1,91,80018,79931,3.21e-16,87.9
Fragment,AC280191.1,93.000,100,6,1,1,100,31700,31602,1.88e-33,145
Fragment,AC280191.1,91.089,101,7,2,1,100,13554,13455,1.13e-30,135
Fragment,AC280191.1,89.000,100,10,1,1,100,424,326,8.81e-27,122
Fragment,AC280191.1,89.691,97,9,1,3,99,139508,139603,8.81e-27,122
Fragment,AC280191.1,88.119,101,10,2,1,100,18584,18683,1.14e-25,119
Fragment,AC280191.1,88.000,100,11,1,1,100,4042,4140,4.10e-25,117
Fragment,AC280191.1,88.000,100,11,1,1,100,15729,15631,4.10e-25,117
Fragment,AC280191.1,88.000,100,11,1,1,100,17722,17820,4.10e-25,117
Fragment,AC280191.1,88.000,100,10,2,1,100,41033,41130,4.10e-25,117
Fragment,AC280191.1,88.000,100,11,1,1,100,158262,158164,4.10e-25,117
Fragment,AC280191.1,88.000,100,11,1,1,100,159638,159736,4.10e-25,117
Fragment,AC280191.1,86.000,100,11,2,1,100,160966,160870,3.19e-21,104
Fragment,AC280191.1,84.000,100,15,1,1,100,37717,37815,1.92e-18,95.3
Fragment,AC280190.1,93.000,100,6,1,1,100,2562,2660,1.88e-33,145
Fragment,AC280190.1,91.000,100,8,1,1,100,47320,47418,4.07e-30,134
Fragment,AC280190.1,88.000,100,11,1,1,100,105978,106076,4.10e-25,117
Fragment,AC280190.1,90.698,86,7,1,1,86,46956,47040,5.30e-24,113
Fragment,AC280190.1,87.000,100,12,1,1,100,83764,83666,1.91e-23,111
Fragment,AC280190.1,87.500,96,11,1,5,100,148835,148741,6.86e-23,110
Fragment,AC280190.1,87.368,95,11,1,6,100,32633,32540,2.47e-22,108
Fragment,AC280190.1,87.912,91,10,1,1,91,84128,84039,8.87e-22,106
Fragment,AC280190.1,82.178,101,14,3,1,100,153756,153659,4.16e-15,84.2
Fragment,AC196241.3,93.000,100,6,1,1,100,17616,17518,1.88e-33,145
Fragment,AC196241.3,92.000,100,7,1,1,100,155044,154946,8.74e-32,139
Fragment,AC196241.3,92.000,100,7,1,1,100,194181,194279,8.74e-32,139
Fragment,AC196241.3,89.691,97,9,1,3,99,125506,125601,8.81e-27,122
Fragment,AC196241.3,89.000,100,9,2,1,100,191472,191375,8.81e-27,122
Fragment,AC196241.3,88.119,101,10,2,1,100,4503,4602,1.14e-25,119
Fragment,AC196241.3,88.000,100,11,1,1,100,1637,1539,4.10e-25,117
Fragment,AC196241.3,88.000,100,11,1,1,100,3641,3739,4.10e-25,117
Fragment,AC196241.3,88.000,100,10,2,1,100,26955,27052,4.10e-25,117
Fragment,AC196241.3,88.000,100,11,1,1,100,144257,144159,4.10e-25,117
Fragment,AC196241.3,88.000,100,11,1,1,100,145633,145731,4.10e-25,117
Fragment,AC196241.3,87.000,100,12,1,1,100,160951,161049,1.91e-23,111
Fragment,AC196241.3,87.000,100,12,1,1,100,193072,192974,1.91e-23,111
Fragment,AC196241.3,86.000,100,11,2,1,100,146961,146865,3.19e-21,104
Fragment,AC196241.3,84.000,100,15,1,1,100,23636,23734,1.92e-18,95.3
Fragment,AC196241.3,84.158,101,12,3,1,100,152789,152886,1.92e-18,95.3
Fragment,AC196241.3,84.000,100,13,2,1,100,171698,171602,6.90e-18,93.5
Fragment,AC194547.4,93.000,100,6,1,1,100,120424,120326,1.88e-33,145
Fragment,AC194547.4,88.889,99,10,1,1,99,56973,57070,3.17e-26,121
Fragment,AC194547.4,88.000,100,11,1,1,100,76094,76192,4.10e-25,117
Fragment,AC194547.4,88.119,101,9,3,1,100,164304,164206,4.10e-25,117
Fragment,AC194547.4,85.714,84,12,0,17,100,40216,40299,8.93e-17,89.8
Fragment,AC217243.3,93.000,100,6,1,1,100,59120,59218,1.88e-33,145
Fragment,AC217243.3,88.000,100,11,1,1,100,41444,41542,4.10e-25,117
Fragment,AC217243.3,87.000,100,12,1,1,100,72918,73016,1.91e-23,111
Fragment,AC217243.3,87.000,100,12,1,1,100,156085,155987,1.91e-23,111
Fragment,AC217243.3,86.000,100,13,1,1,100,68743,68645,8.87e-22,106
Fragment,AC217243.3,85.859,99,12,2,1,99,20181,20085,3.19e-21,104
Fragment,AC217243.3,82.692,104,12,6,1,99,167328,167226,3.21e-16,87.9
Fragment,AC217243.3,95.238,42,1,1,1,42,164812,164852,1.51e-09,65.8
Fragment,AC194531.3,93.000,100,6,1,1,100,12210,12308,1.88e-33,145
Fragment,AC194531.3,92.000,100,7,1,1,100,75961,76059,8.74e-32,139
Fragment,AC194531.3,90.000,100,7,2,1,100,147075,146979,6.81e-28,126
Fragment,AC194531.3,89.000,100,10,1,1,100,23587,23685,8.81e-27,122
Fragment,AC194531.3,89.000,100,10,1,1,100,91854,91756,8.81e-27,122
Fragment,AC194531.3,88.889,99,8,1,1,99,93144,93049,1.14e-25,119
Fragment,AC194531.3,88.000,100,11,1,1,100,50806,50904,4.10e-25,117
Fragment,AC194531.3,88.000,100,11,1,1,100,57706,57608,4.10e-25,117
Fragment,AC194531.3,87.000,100,12,1,1,100,94379,94477,1.91e-23,111
Fragment,AC194531.3,87.000,100,12,1,1,100,187574,187672,1.91e-23,111
Fragment,AC194531.3,86.869,99,10,2,2,100,99739,99644,2.47e-22,108
Fragment,AC194531.3,86.000,100,13,1,1,100,28840,28938,8.87e-22,106
Fragment,AC194531.3,85.000,100,14,1,1,100,102366,102268,4.13e-20,100
Fragment,AC194531.3,84.000,100,15,1,1,100,185767,185865,1.92e-18,95.3
Fragment,AC194531.3,84.000,100,11,4,1,100,199034,199128,2.48e-17,91.6
Fragment,AC194531.3,83.000,100,16,1,1,100,117481,117579,8.93e-17,89.8
Fragment,AC194531.3,92.063,63,4,1,1,63,73598,73537,3.21e-16,87.9
Fragment,AC212914.3,93.000,100,5,2,2,100,3964,3866,1.88e-33,145
Fragment,AC212914.3,89.000,100,10,1,1,100,40599,40501,8.81e-27,122
Fragment,AC212914.3,89.000,100,10,1,1,100,60374,60472,8.81e-27,122
Fragment,AC212914.3,89.000,100,10,1,1,100,137300,137202,8.81e-27,122
Fragment,AC212914.3,88.889,99,10,1,1,99,197629,197726,3.17e-26,121
Fragment,AC212914.3,88.119,101,11,1,1,100,67533,67433,1.14e-25,119
Fragment,AC212914.3,86.000,100,13,1,1,100,58136,58038,8.87e-22,106
Fragment,AC212914.3,86.139,101,9,4,1,100,152238,152142,3.19e-21,104
Fragment,AC212914.3,85.000,100,14,1,1,100,15935,15837,4.13e-20,100
Fragment,AC212914.3,85.000,100,14,1,1,100,187592,187494,4.13e-20,100
Fragment,AC212914.3,84.848,99,12,3,1,98,75329,75233,5.34e-19,97.1
Fragment,AC212914.3,84.158,101,14,2,1,100,82602,82503,5.34e-19,97.1
Fragment,AC212914.3,83.838,99,15,1,2,100,20761,20858,6.90e-18,93.5
Fragment,AC212914.3,91.045,67,5,1,1,67,10698,10763,8.93e-17,89.8
Fragment,AC212914.3,83.000,100,16,1,1,100,138935,138837,8.93e-17,89.8
Fragment,AC212914.3,88.158,76,8,1,1,76,207542,207468,8.93e-17,89.8
Fragment,AC192817.3,93.000,100,6,1,1,100,177719,177817,1.88e-33,145
Fragment,AC192817.3,90.000,100,7,3,1,100,63906,63810,6.81e-28,126
Fragment,AC192817.3,89.000,100,10,1,1,100,152364,152462,8.81e-27,122
Fragment,AC192817.3,88.000,100,11,1,1,100,42850,42752,4.10e-25,117
Fragment,AC192817.3,88.000,100,11,1,1,100,179009,178911,4.10e-25,117
Fragment,AC192817.3,88.119,101,7,5,1,100,40117,40213,1.47e-24,115
Fragment,AC192817.3,88.421,95,10,1,2,96,97587,97494,5.30e-24,113
Fragment,AC192817.3,87.000,100,12,1,1,100,168240,168142,1.91e-23,111
Fragment,AC192817.3,87.000,100,12,1,1,100,181357,181455,1.91e-23,111
Fragment,AC192817.3,87.000,100,10,2,1,100,152945,152849,6.86e-23,110
Fragment,AC192817.3,86.735,98,10,2,3,100,153,59,8.87e-22,106
Fragment,AC192817.3,86.000,100,13,1,1,100,59171,59269,8.87e-22,106
Fragment,AC192817.3,86.000,100,13,1,1,100,92606,92704,8.87e-22,106
Fragment,AC192817.3,86.000,100,13,1,1,100,164973,164875,8.87e-22,106
Fragment,AC192817.3,86.000,100,11,3,1,100,162824,162728,3.19e-21,104
Fragment,AC192817.3,84.694,98,12,3,3,100,80711,80617,1.92e-18,95.3
Fragment,AC192817.3,83.673,98,15,1,3,100,33269,33173,2.48e-17,91.6
Fragment,AC193188.4,93.000,100,6,1,1,100,179031,178933,1.88e-33,145
Fragment,AC193188.4,92.000,100,7,1,1,100,49783,49685,8.74e-32,139
Fragment,AC193188.4,91.000,100,8,1,1,100,51995,51897,4.07e-30,134
Fragment,AC193188.4,91.000,100,8,1,1,100,99949,100047,4.07e-30,134
Fragment,AC193188.4,90.000,100,9,1,1,100,21109,21011,1.89e-28,128
Fragment,AC193188.4,90.099,101,7,3,1,100,21699,21601,1.89e-28,128
Fragment,AC193188.4,90.000,100,9,1,1,100,39398,39496,1.89e-28,128
Fragment,AC193188.4,90.000,100,9,1,1,100,115528,115430,1.89e-28,128
Fragment,AC193188.4,90.000,100,9,1,1,100,169582,169484,1.89e-28,128
Fragment,AC193188.4,89.000,100,10,1,1,100,2797,2699,8.81e-27,122
Fragment,AC193188.4,89.000,100,10,1,1,100,13305,13403,8.81e-27,122
Fragment,AC193188.4,89.000,100,10,1,1,100,17302,17400,8.81e-27,122
Fragment,AC193188.4,89.109,101,8,3,1,100,83871,83773,8.81e-27,122
Fragment,AC193188.4,90.110,91,8,1,1,91,46518,46607,4.10e-25,117
Fragment,AC193188.4,88.000,100,11,1,1,100,82381,82283,4.10e-25,117
Fragment,AC193188.4,88.000,100,11,1,1,100,160002,159904,4.10e-25,117
Fragment,AC193188.4,88.000,100,9,3,1,100,71509,71413,1.47e-24,115
Fragment,AC193188.4,89.247,93,9,1,7,99,171271,171362,1.47e-24,115
Fragment,AC193188.4,87.255,102,9,4,1,100,206752,206653,5.30e-24,113
Fragment,AC193188.4,87.000,100,11,1,1,100,31634,31537,1.91e-23,111
Fragment,AC193188.4,87.000,100,12,1,1,100,82893,82795,1.91e-23,111
Fragment,AC193188.4,86.869,99,11,2,2,100,165432,165336,6.86e-23,110
Fragment,AC193188.4,94.286,70,3,1,1,70,42828,42896,8.87e-22,106
Fragment,AC193188.4,86.000,100,13,1,1,100,53480,53578,8.87e-22,106
Fragment,AC193188.4,86.000,100,13,1,1,100,142170,142072,8.87e-22,106
Fragment,AC193188.4,88.043,92,7,2,1,91,205375,205463,8.87e-22,106
Fragment,AC193188.4,87.356,87,10,1,1,87,47623,47538,1.48e-19,99.0
Fragment,AC193188.4,84.158,101,14,2,1,100,213799,213700,5.34e-19,97.1
Fragment,AC193188.4,84.000,100,15,1,1,100,117784,117686,1.92e-18,95.3
Fragment,AC193188.4,84.000,100,15,1,1,100,147205,147107,1.92e-18,95.3
Fragment,AC193188.4,87.654,81,9,1,20,100,32135,32056,6.90e-18,93.5
Fragment,AC193188.4,83.168,101,14,2,1,100,202501,202403,8.93e-17,89.8
Fragment,AC193188.4,82.000,100,17,1,1,100,116691,116789,4.16e-15,84.2
Fragment,AC194538.4,93.000,100,6,1,1,100,142434,142532,1.88e-33,145
Fragment,AC194538.4,87.000,100,12,1,1,100,65104,65202,1.91e-23,111
Fragment,AC194538.4,87.000,100,12,1,1,100,182170,182072,1.91e-23,111
Fragment,AC194538.4,87.000,100,9,3,1,100,12014,11919,6.86e-23,110
Fragment,AC194538.4,86.275,102,11,3,1,100,205693,205793,2.47e-22,108
Fragment,AC194538.4,85.149,101,12,3,1,100,163549,163647,4.13e-20,100
Fragment,CU694196.3,93.000,100,6,1,1,100,63735,63833,1.88e-33,145
Fragment,CU694196.3,91.000,100,8,1,1,100,3303,3401,4.07e-30,134
Fragment,CU694196.3,87.000,100,12,1,1,100,103586,103488,1.91e-23,111
Fragment,CU694196.3,86.275,102,11,3,1,100,127090,127190,2.47e-22,108
Fragment,CU694196.3,85.149,101,12,3,1,100,84930,85028,4.13e-20,100
Fragment,AC202278.2,93.000,100,6,1,1,100,48261,48163,1.88e-33,145
Fragment,AC202278.2,91.000,100,8,1,1,100,87812,87714,4.07e-30,134
Fragment,AC202278.2,90.000,100,9,1,1,100,8591,8493,1.89e-28,128
Fragment,AC202278.2,90.000,100,9,1,1,100,211314,211216,1.89e-28,128
Fragment,AC202278.2,89.899,99,7,2,2,100,164834,164929,2.45e-27,124
Fragment,AC202278.2,89.000,100,10,1,1,100,41072,40974,8.81e-27,122
Fragment,AC202278.2,89.000,100,9,2,1,100,73135,73038,8.81e-27,122
Fragment,AC202278.2,89.000,100,10,1,1,100,109252,109154,8.81e-27,122
Fragment,AC202278.2,89.000,100,10,1,1,100,188282,188184,8.81e-27,122
Fragment,AC202278.2,89.474,95,9,1,6,100,4303,4210,1.14e-25,119
Fragment,AC202278.2,88.889,99,8,3,1,98,165390,165294,1.14e-25,119
Fragment,AC202278.2,88.000,100,11,1,1,100,180884,180786,4.10e-25,117
Fragment,AC202278.2,87.879,99,9,2,2,100,191166,191071,5.30e-24,113
Fragment,AC202278.2,89.535,86,7,1,1,86,148703,148786,2.47e-22,108
Fragment,AC202278.2,86.000,100,13,1,1,100,64206,64304,8.87e-22,106
Fragment,AC202278.2,86.139,101,11,3,1,100,151746,151648,8.87e-22,106
Fragment,AC202278.2,84.694,98,14,1,1,98,135149,135053,5.34e-19,97.1
Fragment,AC202278.2,85.714,91,12,1,1,91,178847,178758,1.92e-18,95.3
Fragment,AC202278.2,85.714,91,12,1,1,91,195347,195258,1.92e-18,95.3
Fragment,AC202278.2,84.211,95,14,1,6,100,197057,196964,2.48e-17,91.6
Fragment,AC191739.2,93.000,100,6,1,1,100,81089,81187,1.88e-33,145
Fragment,AC191739.2,92.000,100,7,1,1,100,19951,19853,8.74e-32,139
Fragment,AC191739.2,91.000,100,8,1,1,100,36296,36198,4.07e-30,134
Fragment,AC191739.2,90.000,100,9,1,1,100,65872,65970,1.89e-28,128
Fragment,AC191739.2,90.000,100,9,1,1,100,74062,74160,1.89e-28,128
Fragment,AC191739.2,90.000,100,9,1,1,100,137110,137012,1.89e-28,128
Fragment,AC191739.2,89.000,100,10,1,1,100,140263,140165,8.81e-27,122
Fragment,AC191739.2,88.000,100,11,1,1,100,3462,3560,4.10e-25,117
Fragment,AC191739.2,88.000,100,11,1,1,100,70010,69912,4.10e-25,117
Fragment,AC191739.2,88.000,100,11,1,1,100,128894,128796,4.10e-25,117
Fragment,AC191739.2,88.000,100,11,1,1,100,152129,152031,4.10e-25,117
Fragment,AC191739.2,87.000,100,12,1,1,100,38503,38601,1.91e-23,111
Fragment,AC191739.2,87.000,100,12,1,1,100,51007,51105,1.91e-23,111
Fragment,AC191739.2,87.000,100,12,1,1,100,106668,106766,1.91e-23,111
Fragment,AC191739.2,86.000,100,13,1,1,100,153039,153137,8.87e-22,106
Fragment,AC191739.2,85.149,101,13,2,1,100,159977,160076,1.15e-20,102
Fragment,AC191739.2,85.000,100,14,1,1,100,62869,62771,4.13e-20,100
Fragment,AC191739.2,84.848,99,14,1,1,99,28317,28220,1.48e-19,99.0
Fragment,AC191739.2,85.149,101,10,4,1,99,128547,128450,1.48e-19,99.0
Fragment,AC191739.2,84.000,100,15,1,1,100,117908,117810,1.92e-18,95.3
Fragment,AC191739.2,83.168,101,12,5,1,100,173524,173620,3.21e-16,87.9
Fragment,AC191739.2,82.000,100,15,2,1,100,24125,24221,1.49e-14,82.4
Fragment,AC193038.3,93.000,100,5,2,1,100,85533,85630,1.88e-33,145
Fragment,AC193038.3,91.000,100,8,1,1,100,643,545,4.07e-30,134
Fragment,AC193038.3,91.000,100,8,1,1,100,95125,95027,4.07e-30,134
Fragment,AC193038.3,90.000,100,10,0,1,100,79047,79146,5.26e-29,130
Fragment,AC193038.3,90.000,100,9,1,1,100,81415,81317,1.89e-28,128
Fragment,AC193038.3,90.000,100,9,1,1,100,166991,166893,1.89e-28,128
Fragment,AC193038.3,90.000,100,9,1,1,100,175567,175469,1.89e-28,128
Fragment,AC193038.3,89.000,100,9,2,1,100,25655,25558,8.81e-27,122
Fragment,AC193038.3,89.000,100,10,1,1,100,83059,83157,8.81e-27,122
Fragment,AC193038.3,89.000,100,10,1,1,100,117461,117363,8.81e-27,122
Fragment,AC193038.3,89.000,100,10,1,1,100,136888,136986,8.81e-27,122
Fragment,AC193038.3,89.000,100,10,1,1,100,181877,181779,8.81e-27,122
Fragment,AC193038.3,88.000,100,11,1,1,100,69253,69155,4.10e-25,117
Fragment,AC193038.3,88.000,100,11,1,1,100,81931,82029,4.10e-25,117
Fragment,AC193038.3,88.000,100,11,1,1,100,130143,130045,4.10e-25,117
Fragment,AC193038.3,87.000,100,11,1,1,100,78446,78349,1.91e-23,111
Fragment,AC193038.3,86.139,101,12,2,1,100,11366,11465,2.47e-22,108
Fragment,AC193038.3,86.000,100,13,1,1,100,117993,118091,8.87e-22,106
Fragment,AC193038.3,85.000,100,12,2,1,100,50319,50415,1.48e-19,99.0
Fragment,AC193038.3,92.647,68,4,1,1,68,120461,120527,5.34e-19,97.1
Fragment,AC193038.3,86.747,83,10,1,1,83,65185,65266,2.48e-17,91.6
Fragment,AC193038.3,81.000,100,18,1,1,100,69862,69960,1.93e-13,78.7
Fragment,AC193038.3,95.349,43,0,2,1,42,14469,14510,4.18e-10,67.6
Fragment,AC192173.4,93.000,100,6,1,1,100,20514,20416,1.88e-33,145
Fragment,AC192173.4,90.909,99,8,1,2,100,123829,123732,1.46e-29,132
Fragment,AC192173.4,90.000,100,9,1,1,100,11065,10967,1.89e-28,128
Fragment,AC192173.4,88.000,100,11,1,1,100,1485,1387,4.10e-25,117
Fragment,AC192173.4,88.000,100,11,1,1,100,155277,155179,4.10e-25,117
Fragment,AC192173.4,89.247,93,9,1,7,99,12754,12845,1.47e-24,115
Fragment,AC192173.4,87.255,102,9,4,1,100,48235,48136,5.30e-24,113
Fragment,AC192173.4,87.000,100,12,1,1,100,82392,82490,1.91e-23,111
Fragment,AC192173.4,86.869,99,11,2,2,100,6915,6819,6.86e-23,110
Fragment,AC192173.4,88.043,92,7,2,1,91,46858,46946,8.87e-22,106
Fragment,AC192173.4,84.158,101,14,2,1,100,55282,55183,5.34e-19,97.1
Fragment,AC192173.4,83.168,101,14,2,1,100,43984,43886,8.93e-17,89.8
Fragment,AC192173.4,83.168,101,13,4,1,100,141301,141204,8.93e-17,89.8
Fragment,AC192173.4,83.168,101,13,4,1,100,141623,141526,8.93e-17,89.8
Fragment,AC192173.4,93.220,59,3,1,1,59,148245,148188,1.16e-15,86.1
Fragment,AC192173.4,94.340,53,2,1,3,55,95186,95237,5.38e-14,80.5
Fragment,AC195273.4,93.000,100,6,1,1,100,54451,54549,1.88e-33,145
Fragment,AC195273.4,91.000,100,8,1,1,100,149589,149687,4.07e-30,134
Fragment,AC195273.4,88.000,100,11,1,1,100,44699,44601,4.10e-25,117
Fragment,AC195273.4,88.000,100,11,1,1,100,133606,133704,4.10e-25,117
Fragment,AC195273.4,87.000,100,12,1,1,100,115678,115776,1.91e-23,111
Fragment,AC193876.3,93.000,100,6,1,1,100,53958,54056,1.88e-33,145
Fragment,AC193876.3,91.000,100,8,1,1,100,178596,178498,4.07e-30,134
Fragment,AC193876.3,90.000,100,9,1,1,100,174214,174312,1.89e-28,128
Fragment,AC193876.3,89.000,100,10,1,1,100,162278,162376,8.81e-27,122
Fragment,AC193876.3,87.000,100,12,1,1,100,12067,12165,1.91e-23,111
Fragment,AC193876.3,87.000,100,10,2,1,100,60822,60918,6.86e-23,110
Fragment,AC193876.3,86.000,100,13,1,1,100,35879,35977,8.87e-22,106
Fragment,AC192137.3,93.000,100,6,1,1,100,124535,124633,1.88e-33,145
Fragment,AC192137.3,91.000,100,8,1,1,100,2507,2409,4.07e-30,134
Fragment,AC192137.3,89.000,100,10,1,1,100,60790,60692,8.81e-27,122
Fragment,AC192137.3,88.000,100,11,1,1,100,193524,193426,4.10e-25,117
Fragment,AC192137.3,86.000,100,13,1,1,100,204459,204557,8.87e-22,106
Fragment,AC192137.3,85.000,100,14,1,1,100,115002,115100,4.13e-20,100
Fragment,AC192137.3,81.000,100,17,2,1,100,42219,42122,1.93e-13,78.7
Fragment,AC192216.4,93.000,100,6,1,1,100,27883,27981,1.88e-33,145
Fragment,AC192216.4,88.000,100,11,1,1,100,162444,162542,4.10e-25,117
Fragment,AC192216.4,87.000,100,12,1,1,100,74836,74738,1.91e-23,111
Fragment,AC192216.4,86.000,100,13,1,1,100,98519,98617,8.87e-22,106
Fragment,AC189955.2,93.000,100,6,1,1,100,89341,89243,1.88e-33,145
Fragment,AC189955.2,91.000,100,8,1,1,100,128891,128793,4.07e-30,134
Fragment,AC189955.2,90.000,100,9,1,1,100,49671,49573,1.89e-28,128
Fragment,AC189955.2,89.000,100,10,1,1,100,24332,24234,8.81e-27,122
Fragment,AC189955.2,89.000,100,10,1,1,100,82152,82054,8.81e-27,122
Fragment,AC189955.2,89.000,100,9,2,1,100,114214,114117,8.81e-27,122
Fragment,AC189955.2,89.000,100,10,1,1,100,150331,150233,8.81e-27,122
Fragment,AC189955.2,89.474,95,9,1,6,100,45383,45290,1.14e-25,119
Fragment,AC189955.2,88.000,100,9,2,1,100,364,460,1.47e-24,115
Fragment,AC189955.2,86.000,100,13,1,1,100,105285,105383,8.87e-22,106
Fragment,AC189955.2,83.000,100,14,3,1,100,9243,9147,3.21e-16,87.9
Fragment,AC189955.2,94.340,53,2,1,1,53,33439,33388,5.38e-14,80.5
Fragment,AC198623.3,93.000,100,5,2,2,100,182295,182393,1.88e-33,145
Fragment,AC198623.3,89.000,100,10,1,1,100,48959,49057,8.81e-27,122
Fragment,AC198623.3,89.000,100,10,1,1,100,125895,125797,8.81e-27,122
Fragment,AC198623.3,89.000,100,10,1,1,100,145662,145760,8.81e-27,122
Fragment,AC198623.3,89.000,100,10,1,1,100,191338,191240,8.81e-27,122
Fragment,AC198623.3,88.119,101,11,1,1,100,118738,118838,1.14e-25,119
Fragment,AC198623.3,88.119,101,9,3,1,100,189842,189940,4.10e-25,117
Fragment,AC198623.3,88.000,100,11,1,1,100,200377,200279,4.10e-25,117
Fragment,AC198623.3,86.869,99,12,1,1,99,211439,211342,6.86e-23,110
Fragment,AC198623.3,86.598,97,12,1,1,97,128136,128231,8.87e-22,106
Fragment,AC198623.3,86.139,101,9,4,1,100,34028,34124,3.19e-21,104
Fragment,AC198623.3,85.000,100,14,1,1,100,170320,170418,4.13e-20,100
Fragment,AC198623.3,84.158,101,14,2,1,100,103670,103769,5.34e-19,97.1
Fragment,AC198623.3,84.848,99,12,3,1,98,110944,111040,5.34e-19,97.1
Fragment,AC198623.3,83.838,99,15,1,2,100,165504,165407,6.90e-18,93.5
Fragment,AC198623.3,83.000,100,16,1,1,100,47323,47421,8.93e-17,89.8
Fragment,AC198623.3,91.045,67,5,1,1,67,175559,175494,8.93e-17,89.8
Fragment,AC198623.3,96.875,32,1,0,17,48,219444,219475,3.26e-06,54.7
Fragment,AC192570.3,93.000,100,6,1,1,100,177032,176934,1.88e-33,145
Fragment,AC192570.3,92.000,100,7,1,1,100,170845,170943,8.74e-32,139
Fragment,AC192570.3,90.000,100,9,1,1,100,186519,186421,1.89e-28,128
Fragment,AC192570.3,90.000,100,9,1,1,100,189440,189342,1.89e-28,128
Fragment,AC192570.3,89.109,101,9,2,1,100,139776,139875,2.45e-27,124
Fragment,AC192570.3,89.000,100,10,1,1,100,30999,31097,8.81e-27,122
Fragment,AC192570.3,88.000,100,11,1,1,100,51679,51581,4.10e-25,117
Fragment,AC192570.3,88.000,100,11,1,1,100,173953,173855,4.10e-25,117
Fragment,AC192570.3,88.000,100,11,1,1,100,218269,218367,4.10e-25,117
Fragment,AC192570.3,87.000,100,12,1,1,100,102433,102335,1.91e-23,111
Fragment,AC192570.3,87.000,100,10,3,2,100,207622,207525,6.86e-23,110
Fragment,AC192570.3,85.714,98,13,1,1,98,14781,14685,1.15e-20,102
Fragment,AC192570.3,86.957,92,11,1,9,100,138752,138662,1.15e-20,102
Fragment,AC192570.3,85.000,100,14,1,1,100,13022,12924,4.13e-20,100
Fragment,AC192570.3,85.000,100,14,1,1,100,39577,39479,4.13e-20,100
Fragment,AC192570.3,85.000,100,12,2,1,100,22172,22268,1.48e-19,99.0
Fragment,AC192570.3,84.000,100,15,1,1,100,140247,140345,1.92e-18,95.3
Fragment,AC192570.3,83.000,100,14,3,1,100,13824,13920,3.21e-16,87.9
Fragment,AC192570.3,83.000,100,13,2,1,100,23357,23452,3.21e-16,87.9
Fragment,AC192570.3,82.000,100,15,3,1,100,6931,6835,1.49e-14,82.4
Fragment,AC192570.3,91.071,56,2,2,1,56,6503,6555,9.00e-12,73.1
Fragment,AC192465.3,93.000,100,6,1,1,100,66686,66588,1.88e-33,145
Fragment,AC192465.3,91.000,100,8,1,1,100,67918,67820,4.07e-30,134
Fragment,AC192465.3,90.000,100,9,1,1,100,9772,9870,1.89e-28,128
Fragment,AC192465.3,89.899,99,9,1,2,100,153743,153840,6.81e-28,126
Fragment,AC192465.3,89.000,100,10,1,1,100,87232,87330,8.81e-27,122
Fragment,AC192465.3,89.000,100,8,2,1,100,93084,93180,3.17e-26,121
Fragment,AC192465.3,88.000,100,9,1,1,100,160235,160331,1.47e-24,115
Fragment,AC192465.3,87.129,101,11,2,1,100,32527,32626,5.30e-24,113
Fragment,AC192465.3,87.000,100,12,1,1,100,89159,89061,1.91e-23,111
Fragment,AC192465.3,87.000,100,12,1,1,100,90201,90299,1.91e-23,111
Fragment,AC192465.3,87.000,100,12,1,1,100,154548,154646,1.91e-23,111
Fragment,AC192465.3,86.735,98,12,1,3,100,25716,25812,2.47e-22,108
Fragment,AC192465.3,87.912,91,10,1,1,91,165172,165261,8.87e-22,106
Fragment,AC192465.3,84.000,100,15,1,1,100,148658,148756,1.92e-18,95.3
